all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
10119,560384,781233,2315,2710,1553,213976


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can layer them up if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can layer it up if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can layer right up if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can layer yourself up if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can layer one up if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can layer everything up if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can layer up clothes if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can layer up inside if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can layer up underneath if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can layer up quickly if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can layer up if really it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can layer up if even it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can layer up if suddenly it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can layer up if it too is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can layer up if it is too cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can layer up if it is really cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can layer up if it is very cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can layer up if it is still cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can layer up if it is not cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can layer up if it is so cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can layer up if it is that cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can layer up if it is cold enough and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can layer up if it is cold and then take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can layer up if it is cold and take off layers when finally it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can layer up if it is cold and take off layers when it has warms up ."

original sentence,"With young ones , I would definitely get a window or view room so they can see outside ."
wrong word,so 14
mutation sentence,"With young ones , I would definitely get a window or view room so they really can see outside ."
mutation sentence,"With young ones , I would definitely get a window or view room so they too can see outside ."
mutation sentence,"With young ones , I would definitely get a window or view room so they still can see outside ."
mutation sentence,"With young ones , I would definitely get a window or view room so they actually can see outside ."
mutation sentence,"With young ones , I would definitely get a window or view room so they truly can see outside ."
mutation sentence,"With young ones , I would definitely get a window or view room so they also can see outside ."
mutation sentence,"With young ones , I would definitely get a window or view room so they probably can see outside ."
mutation sentence,"With young ones , I would definitely get a window or view room so they can see everything outside ."
mutation sentence,"With young ones , I would definitely get a window or view room so they can see things outside ."
