all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
3826,181729,308991,1949,2471,1191,135144


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"


"pos from 形容 to 副词
"
wrong word,is
mutation sentence,Our long term goal is now to produce practical instructions on almost every topic in every language .
mutation sentence,Our long term goal is therefore to produce practical instructions on almost every topic in every language .
mutation sentence,Our long term goal is also to produce practical instructions on almost every topic in every language .
mutation sentence,Our long term goal is always to produce practical instructions on almost every topic in every language .
mutation sentence,Our long term goal is thus to produce practical instructions on almost every topic in every language .
mutation sentence,Our long term goal is currently to produce practical instructions on almost every topic in every language .
mutation sentence,Our long term goal is then to produce practical instructions on almost every topic in every language .

original sentence,The short answer is that we do n't know .
wrong word,is
mutation sentence,The short answer is not that we do n't know .

original sentence,"On Wednesday , Mohamed and his father are to travel to the United Nations ."
wrong word,are
mutation sentence,"On Wednesday , Mohamed and his father are due to travel to the United Nations ."

original sentence,Its goal is to decrease IE6 users to less than one percent .
wrong word,is
mutation sentence,Its goal is also to decrease IE6 users to less than one percent .
mutation sentence,Its goal is not to decrease IE6 users to less than one percent .
mutation sentence,Its goal is therefore to decrease IE6 users to less than one percent .
mutation sentence,Its goal is then to decrease IE6 users to less than one percent .
mutation sentence,Its goal is thus to decrease IE6 users to less than one percent .
mutation sentence,Its goal is reportedly to decrease IE6 users to less than one percent .
mutation sentence,Its goal is currently to decrease IE6 users to less than one percent .
mutation sentence,Its goal is primarily to decrease IE6 users to less than one percent .
mutation sentence,Its goal is ultimately to decrease IE6 users to less than one percent .

original sentence,the best way to control these pests is to pick them off the plants by hand .
wrong word,is
mutation sentence,the best way to control these pests is simply to pick them off the plants by hand .
mutation sentence,the best way to control these pests is just to pick them off the plants by hand .
mutation sentence,the best way to control these pests is not to pick them off the plants by hand .
mutation sentence,the best way to control these pests is usually to pick them off the plants by hand .
mutation sentence,the best way to control these pests is then to pick them off the plants by hand .
mutation sentence,the best way to control these pests is generally to pick them off the plants by hand .
mutation sentence,the best way to control these pests is only to pick them off the plants by hand .
mutation sentence,the best way to control these pests is sometimes to pick them off the plants by hand .
mutation sentence,the best way to control these pests is also to pick them off the plants by hand .
mutation sentence,the best way to control these pests is merely to pick them off the plants by hand .
mutation sentence,the best way to control these pests is to simply pick them off the plants by hand .
mutation sentence,the best way to control these pests is to manually pick them off the plants by hand .
mutation sentence,the best way to control these pests is to carefully pick them off the plants by hand .
