all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
3826,181729,308991,1949,2471,1191,135144


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
mutation sentence,"For however imaginary that memory was , surely it was also a part of his love for his grandmother ."
mutation sentence,"For however imaginary that memory was , sometimes it was also a part of his love for his grandmother ."
mutation sentence,"For however imaginary that memory was , now it was also a part of his love for his grandmother ."
mutation sentence,"For however imaginary that memory was , apparently it was also a part of his love for his grandmother ."

original sentence,The idea is to play fish except every time you get a match you ’re supposed to do what it says .
wrong word,is
mutation sentence,The idea is like to play fish except every time you get a match you ’re supposed to do what it says .
mutation sentence,The idea is just to play fish except every time you get a match you ’re supposed to do what it says .
mutation sentence,The idea is basically to play fish except every time you get a match you ’re supposed to do what it says .
mutation sentence,The idea is not to play fish except every time you get a match you ’re supposed to do what it says .
mutation sentence,The idea is how to play fish except every time you get a match you ’re supposed to do what it says .
mutation sentence,The idea is simply to play fish except every time you get a match you ’re supposed to do what it says .

original sentence,"Finding someone even more vulnerable and foolish than we were , after everything had been taken from us — that was a delight ."
wrong word,were
mutation sentence,"Finding someone even more vulnerable and foolish than we currently were , after everything had been taken from us — that was a delight ."
mutation sentence,"Finding someone even more vulnerable and foolish than we actually were , after everything had been taken from us — that was a delight ."
mutation sentence,"Finding someone even more vulnerable and foolish than we were , even after everything had been taken from us — that was a delight ."
mutation sentence,"Finding someone even more vulnerable and foolish than we were , especially after everything had been taken from us — that was a delight ."
mutation sentence,"Finding someone even more vulnerable and foolish than we were , after that everything had been taken from us — that was a delight ."

original sentence,"So I think the first question is , what is this all about , why should we even be debating NATO , is there any reason why it should exist ?"
wrong word,is
mutation sentence,"So I think the first question is , well what is this all about , why should we even be debating NATO , is there any reason why it should exist ?"
mutation sentence,"So I think the first question is , now what is this all about , why should we even be debating NATO , is there any reason why it should exist ?"

original sentence,"What we could do , however , was to study anatomy and figure out what it is , so that when we have samples preserved for studying e.g. , the genome , transcriptome , or metabolome , or conduct tests of the fluid in the burrows or in the animals themselves , we can make precise comparisons , and figure out what these animals have or do ( metabolically or chemically ) that lets them live where they live ."
wrong word,was
mutation sentence,"What we could do , however , was simply to study anatomy and figure out what it is , so that when we have samples preserved for studying e.g. , the genome , transcriptome , or metabolome , or conduct tests of the fluid in the burrows or in the animals themselves , we can make precise comparisons , and figure out what these animals have or do ( metabolically or chemically ) that lets them live where they live ."
mutation sentence,"What we could do , however , was only to study anatomy and figure out what it is , so that when we have samples preserved for studying e.g. , the genome , transcriptome , or metabolome , or conduct tests of the fluid in the burrows or in the animals themselves , we can make precise comparisons , and figure out what these animals have or do ( metabolically or chemically ) that lets them live where they live ."
mutation sentence,"What we could do , however , was also to study anatomy and figure out what it is , so that when we have samples preserved for studying e.g. , the genome , transcriptome , or metabolome , or conduct tests of the fluid in the burrows or in the animals themselves , we can make precise comparisons , and figure out what these animals have or do ( metabolically or chemically ) that lets them live where they live ."

original sentence,"In the interview , Herrick explains what wikiHow is , why he decided to create it , how he grew it in size , and why he chose to use a Creative Commons license ( HyperLink ) for his site ."
wrong word,is
mutation sentence,"In the interview , Herrick explains what wikiHow is about , why he decided to create it , how he grew it in size , and why he chose to use a Creative Commons license ( HyperLink ) for his site ."
