all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
3826,181729,308991,1949,2471,1191,135144


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
original sentence,"Many neo-pagan religions , such as Wicca , use aspects of ancient Greek religions in their practice ; Hellenic polytheism instead focuses exclusively on the ancient religions , as far as the fragmentary nature of the surviving source material allows ."
wrong word,allows
mutation sentence,"Many neo-pagan religions , such as Wicca , use aspects of ancient Greek religions in their practice ; Hellenic polytheism instead focuses exclusively on the ancient religions , as far as the fragmentary nature of the surviving source material has allows ."

original sentence,"Old and new meet in Fort Lee , as the Good Shepherd Episcopalian Church is dwarfed by a residential highrise immediately behind it"
wrong word,meet
mutation sentence,"Old and new meet in Historic Fort Lee , as the Good Shepherd Episcopalian Church is dwarfed by a residential highrise immediately behind it"

original sentence,Part 1 Getting Ready to Dance
wrong word,Dance
mutation sentence,Part 1 Getting Ready to the Dance
mutation sentence,Part 1 Getting Ready to The Dance
mutation sentence,Part 1 Getting Ready to a Dance

original sentence,"Do n't pinch on the lower part of the stem , or the basil plants will grow tall and reedy ."
wrong word,pinch
mutation sentence,"Do n't a pinch on the lower part of the stem , or the basil plants will grow tall and reedy ."
mutation sentence,"Do n't no pinch on the lower part of the stem , or the basil plants will grow tall and reedy ."
mutation sentence,"Do n't the pinch on the lower part of the stem , or the basil plants will grow tall and reedy ."

original sentence,Living in stimulating environments with new objects may also help .
wrong word,help
mutation sentence,Living in stimulating environments with new objects may be also help .

original sentence,"If you ’re in an elevator that is playing music , start to dance ."
wrong word,dance
mutation sentence,"If you ’re in an elevator that is playing music , start to the dance ."

original sentence,"For example , list “ take the dog for a walk by 12:30 ” rather than simply “ walk the dog . ”"
wrong word,list
mutation sentence,"For example , a list “ take the dog for a walk by 12:30 ” rather than simply “ walk the dog . ”"

original sentence,"If you ca n’t seem to focus and are working half-heartedly at your tasks , give yourself a brief break ."
wrong word,focus
mutation sentence,"If you ca n’t seem to quite focus and are working half-heartedly at your tasks , give yourself a brief break ."

original sentence,"If desired , the snitch is able to do whatever he or she wants to avoid capture ."
wrong word,capture
mutation sentence,"If desired , the snitch is able to do whatever he or she wants just to avoid capture ."
mutation sentence,"If desired , the snitch is able to do whatever he or she wants to avoid a capture ."
mutation sentence,"If desired , the snitch is able to do whatever he or she wants to avoid their capture ."
mutation sentence,"If desired , the snitch is able to do whatever he or she wants to avoid the capture ."
mutation sentence,"If desired , the snitch is able to do whatever he or she wants to avoid immediate capture ."
mutation sentence,"If desired , the snitch is able to do whatever he or she wants to avoid possible capture ."
mutation sentence,"If desired , the snitch is able to do whatever he or she wants to avoid his capture ."
mutation sentence,"If desired , the snitch is able to do whatever he or she wants to avoid imminent capture ."
mutation sentence,"If desired , the snitch is able to do whatever he or she wants to avoid physical capture ."



"pos from 动词 to 数字
"


"pos from 动词 to 功能
"


"pos from 动词 to 代词
"


"pos from 动词 to 特指名词
"
original sentence,UK : Applying for the visa is a very simple process and can be done by post or in person at the Cuban embassy in London .
wrong word,Applying
mutation sentence,UK : UK Applying for the visa is a very simple process and can be done by post or in person at the Cuban embassy in London .



"pos from 动词 to 标点
"


"pos from 动词 to 从句连词
"


"pos from 动词 to 符号
"


"pos from 动词 to 动词
"


"pos from 动词 to 其他
"


"pos from 其他 to 形容
"


"pos from 其他 to 介词
"


"pos from 其他 to 副词
"


"pos from 其他 to 助词
"


"pos from 其他 to 并列连词
"
original sentence,"The severe concerns underpinning the alleged crisis have several dimensions relating to : (a) the ( small ) amount of published replication research ; (b) the ( poor ) quality of replication research ; and (c) the ( lack of ) reproducibility , which refers to the extent to which findings can ( not ) be reproduced in replication attempts that have been undertaken ."
wrong word,(a)
mutation sentence,"The severe concerns underpinning the alleged crisis have several dimensions relating to : (a) only the ( small ) amount of published replication research ; (b) the ( poor ) quality of replication research ; and (c) the ( lack of ) reproducibility , which refers to the extent to which findings can ( not ) be reproduced in replication attempts that have been undertaken ."
