all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
10119,154452,518199,1706,12426,1849,529256


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
mutation sentence,"Even after September 11 , it seems that most of the Western Christian World does not yet understand this weapon ."

original sentence,Jeff Skilling has agreed to work with Harvard Business School ( HBS ) on a 5 - year case study called ' Modern Giants ' .
wrong word,Modern 23
mutation sentence,Jeff Skilling has agreed to work extensively with Harvard Business School ( HBS ) on a 5 - year case study called ' Modern Giants ' .
mutation sentence,Jeff Skilling has agreed to work with Harvard Business School ( HBS ) on a second 5 - year case study called ' Modern Giants ' .
mutation sentence,Jeff Skilling has agreed to work with Harvard Business School ( HBS ) on a 5 - year case study called ' 100 Modern Giants ' .
mutation sentence,Jeff Skilling has agreed to work with Harvard Business School ( HBS ) on a 5 - year case study called ' 10 Modern Giants ' .

original sentence,"This unsuccessful venture was soon followed by a falling - out with his Iraqi partner , who sought to acquire additional oil revenue sources in the neighboring emirate of Kuwait , a wholly - owned U.S. - British subsidiary ."
wrong word,U.S. 36
mutation sentence,"This unsuccessful venture was soon followed by a falling - out with his Iraqi partner , who sought to acquire additional oil revenue sources in the neighboring emirate of Kuwait , a wholly - owned U.S. - British joint subsidiary ."
mutation sentence,"This unsuccessful venture was soon followed by a falling - out with his Iraqi partner , who sought to acquire additional oil revenue sources in the neighboring emirate of Kuwait , a wholly - owned U.S. - British multinational subsidiary ."

original sentence,"Ever since he ate up Red Riding Hood 's grandma and blew down the houses of two - thirds of the Three Little Pigs , the Big Bad Wolf has held a persistently bad reputation ."
wrong word,Little 23
mutation sentence,"Ever since he ate up Red Riding Hood 's grandma and blew down the houses of two - thirds of the Three Very Little Pigs , the Big Bad Wolf has held a persistently bad reputation ."

original sentence,1584 Ivan the Terrible dies while starting a game of chess .
wrong word,Terrible 4
mutation sentence,1584 Ivan the Very Terrible dies while starting a game of chess .

original sentence,Can I text from Canada to the united states ?
wrong word,united 8
mutation sentence,Can I text from Canada to the united American states ?
mutation sentence,Can I text from Canada to the united African states ?
mutation sentence,Can I text from Canada to the united European states ?
mutation sentence,Can I text from Canada to the united German states ?
mutation sentence,Can I text from Canada to the united Canadian states ?
mutation sentence,Can I text from Canada to the united Balkan states ?
mutation sentence,Can I text from Canada to the united Scandinavian states ?

original sentence,"Hmmm , she says , Then why are you calling here , we do n't go past broad ?"
wrong word,broad 18
mutation sentence,"Hmmm , she says , Then why are you calling here , we do n't go way past broad ?"
mutation sentence,"Hmmm , she says , Then why are you calling here , we do n't go long past broad ?"
mutation sentence,"Hmmm , she says , Then why are you calling here , we do n't go far past broad ?"
mutation sentence,"Hmmm , she says , Then why are you calling here , we do n't go much past broad ?"



"pos from 特指名词 to 介词
"


"pos from 特指名词 to 副词
"


"pos from 特指名词 to 助词
"


"pos from 特指名词 to 并列连词
"


"pos from 特指名词 to 定冠
"


"pos from 特指名词 to 感叹
"


"pos from 特指名词 to 名词
"


"pos from 特指名词 to 数字
"
original sentence,"The crew of the Shenzhou VI spacecraft was identified as Fei Junlong , 40 , and Nie Haishen , 41 , by China 's official news agency ."
wrong word,VI 6
mutation sentence,"The crew of the crashed Shenzhou VI spacecraft was identified as Fei Junlong , 40 , and Nie Haishen , 41 , by China 's official news agency ."

original sentence,"Ever since he ate up Red Riding Hood 's grandma and blew down the houses of two - thirds of the Three Little Pigs , the Big Bad Wolf has held a persistently bad reputation ."
wrong word,Three 22
mutation sentence,"Ever since he ate up Red Riding Hood 's grandma and blew down the houses of two - thirds of the Three Very Little Pigs , the Big Bad Wolf has held a persistently bad reputation ."



"pos from 特指名词 to 功能
"


"pos from 特指名词 to 代词
"


"pos from 特指名词 to 特指名词
"


"pos from 特指名词 to 标点
"


"pos from 特指名词 to 从句连词
"


"pos from 特指名词 to 符号
"


"pos from 特指名词 to 动词
"
original sentence,Can I text from Canada to the united states ?
wrong word,united 8
mutation sentence,Can I text from Canada to the newly united states ?

original sentence,"Gallop , I 've already read that whole site and been reading through research articles from the research colleges as well ."
wrong word,Gallop 1
mutation sentence,"Gallop up , I 've already read that whole site and been reading through research articles from the research colleges as well ."



"pos from 特指名词 to 其他
"
original sentence,"Stay on the bus until the "" Montparnasse Bienvenue "" stop ."
wrong word,Montparnasse 8
mutation sentence,"Stay on the bus until the "" De Montparnasse Bienvenue "" stop ."
mutation sentence,"Stay on the bus until the "" Grand Montparnasse Bienvenue "" stop ."
mutation sentence,"Stay on the bus until the "" de Montparnasse Bienvenue "" stop ."
mutation sentence,"Stay on the bus until the "" Boulevard Montparnasse Bienvenue "" stop ."

original sentence,"Change there to the 13 line toward "" Chatillon Montrouge "" and take it until the "" Montparnasse Bienvenue "" station ."
wrong word,Montparnasse 18
mutation sentence,"Change there to the 13 line toward "" rue Chatillon Montrouge "" and take it until the "" Montparnasse Bienvenue "" station ."
mutation sentence,"Change there to the 13 line toward "" Chatillon Montrouge "" and take it until the "" Boulevard Montparnasse Bienvenue "" station ."
mutation sentence,"Change there to the 13 line toward "" Chatillon Montrouge "" and take it until the "" Place Montparnasse Bienvenue "" station ."
mutation sentence,"Change there to the 13 line toward "" Chatillon Montrouge "" and take it until the "" Grand Montparnasse Bienvenue "" station ."
mutation sentence,"Change there to the 13 line toward "" Chatillon Montrouge "" and take it until the "" Avenue Montparnasse Bienvenue "" station ."
