all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
10119,570546,795696,6663,5883,2674,224904


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
original sentence,It 's unfortunate that bmil believed that his ' perfect ' dog was not given the right opportunity to prove himself .
wrong word,bmil
mutation sentence,It don 's unfortunate that bmil believed that his ' perfect ' dog was not given the right opportunity to prove himself .
mutation sentence,It 's unfortunate though that bmil believed that his ' perfect ' dog was not given the right opportunity to prove himself .
mutation sentence,It 's unfortunate that bmil has believed that his ' perfect ' dog was not given the right opportunity to prove himself .



"pos from 代词 to 标点
"


"pos from 代词 to 从句连词
"
original sentence,"There are concerns that some may have been siphoned off . """
wrong word,that
mutation sentence,"There also are concerns that some may have been siphoned off . """
mutation sentence,"There however are concerns that some may have been siphoned off . """
mutation sentence,"There still are concerns that some may have been siphoned off . """
mutation sentence,"There now are concerns that some may have been siphoned off . """
mutation sentence,"There are concerns now that some may have been siphoned off . """
mutation sentence,"There are concerns however that some may have been siphoned off . """
mutation sentence,"There are concerns here that some may have been siphoned off . """
mutation sentence,"There are concerns there that some may have been siphoned off . """
mutation sentence,"There are concerns also that some may have been siphoned off . """
mutation sentence,"There are concerns that some may even have been siphoned off . """
mutation sentence,"There are concerns that some may already have been siphoned off . """
mutation sentence,"There are concerns that some may not have been siphoned off . """
mutation sentence,"There are concerns that some may possibly have been siphoned off . """
mutation sentence,"There are concerns that some may have even been siphoned off . """
mutation sentence,"There are concerns that some may have also been siphoned off . """
mutation sentence,"There are concerns that some may have actually been siphoned off . """
mutation sentence,"There are concerns that some may have simply been siphoned off . """
mutation sentence,"There are concerns that some may have already been siphoned off . """

original sentence,All arguments that the Bush administration would be insane to attack Iran and risk a global conflagration for the sake of political cover run into one unavoidable truth .
wrong word,that
mutation sentence,All arguments around that the Bush administration would be insane to attack Iran and risk a global conflagration for the sake of political cover run into one unavoidable truth .

original sentence,So my advice is that NEVER TRUST THIS DEALER .
wrong word,that
mutation sentence,So my advice is simply that NEVER TRUST THIS DEALER .
mutation sentence,So my advice is always that NEVER TRUST THIS DEALER .
mutation sentence,So my advice is just that NEVER TRUST THIS DEALER .

original sentence,I 'm sure it s not every day that a funeral director sees the same family in such a short time .
wrong word,that
mutation sentence,I 'm pretty sure it s not every day that a funeral director sees the same family in such a short time .
